tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,dog_breed,favorite_count,retweet_count
816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Dudley,None,Labrador_retriever,8148,1795
816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,None,Pomeranian,8461,1980
816014286006976512,2017-01-02 20:12:21,Twitter for iPhone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Larry,None,English_setter,0,4862
815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,doggo,Chihuahua,4676,942
815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,None,pupper,Tibetan_mastiff,21069,7834
815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,None,Border_collie,9276,2109
815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,None,German_shepherd,7800,1547
814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,pupper,dalmatian,7242,1183
814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,None,golden_retriever,10668,2515
814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,None,miniature_poodle,8201,1734
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,None,golden_retriever,27171,8082
813944609378369540,2016-12-28 03:08:11,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,None,Labrador_retriever,0,2944
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,doggo,Siberian_husky,8833,1725
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,None,French_bulldog,34526,12991
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,None,malamute,7867,1640
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,None,Samoyed,17628,6827
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,doggo,cocker_spaniel,8743,1700
813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,None,None,golden_retriever,18762,4033
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,None,beagle,8061,2237
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,None,doggo,Norwegian_elkhound,11179,2913
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,doggo,Great_Dane,10008,3372
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,None,Doberman,9403,2586
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,None,toy_terrier,7528,1821
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,None,golden_retriever,19877,6818
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,None,bull_mastiff,7128,1784
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,None,Irish_setter,6278,1348
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,None,golden_retriever,12895,3413
811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,None,Staffordshire_bullterrier,6893,1304
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,None,Pekinese,7139,1468
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,None,beagle,12036,2840
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper,Pembroke,19803,5958
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,None,flat-coated_retriever,8510,1639
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,None,malamute,10402,2461
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,None,malamute,33209,10467
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,None,Staffordshire_bullterrier,13935,3150
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,None,None,Norwich_terrier,14745,3671
809808892968534016,2016-12-16 17:14:20,Twitter for iPhone,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,None,Labrador_retriever,0,4557
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,None,None,Greater_Swiss_Mountain_dog,6590,1362
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,None,Pomeranian,18824,5226
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,None,vizsla,12525,3285
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,None,Rottweiler,9619,2857
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,None,Airedale,10728,2452
808134635716833280,2016-12-12 02:21:26,Twitter for iPhone,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,None,cocker_spaniel,0,5492
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,doggo,golden_retriever,8367,2062
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,pupper,golden_retriever,8367,2062
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,None,Labrador_retriever,11809,3296
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,golden_retriever,13807,3374
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,None,Chihuahua,111267,51455
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,pupper,golden_retriever,12432,3618
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,None,vizsla,9708,2211
806242860592926720,2016-12-06 21:04:11,Twitter for iPhone,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,None,Cardigan,0,10838
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,Dave,None,chow,6119,1131
805958939288408065,2016-12-06 02:15:59,Twitter for iPhone,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,None,Irish_setter,0,4995
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,None,Norwegian_elkhound,7869,1795
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,puppo,Siberian_husky,6217,1710
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,None,malinois,5465,1547
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,None,Pembroke,7458,1623
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,None,Tibetan_mastiff,12944,3591
804413760345620481,2016-12-01 19:56:00,Twitter for iPhone,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,None,chow,0,2999
803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,puppo,miniature_pinscher,9518,2579
803692223237865472,2016-11-29 20:08:52,Twitter for iPhone,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13,10,None,None,Lakeland_terrier,0,6901
803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,None,pupper,Labrador_retriever,10351,3872
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,None,Pembroke,9514,2289
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,None,chow,8557,1867
802624713319034886,2016-11-26 21:26:58,Twitter for iPhone,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,None,None,cocker_spaniel,0,2715
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,None,golden_retriever,8494,2349
802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,doggo,Labrador_retriever,6605,1288
802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,pupper,Labrador_retriever,6605,1288
802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,Eskimo_dog,8627,2451
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,None,Staffordshire_bullterrier,7349,1592
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,None,Pembroke,7797,1948
801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,None,cocker_spaniel,23110,5492
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,doggo,dalmatian,7663,1982
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,pupper,dalmatian,7663,1982
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,None,cocker_spaniel,10067,2618
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,None,Pembroke,12461,2817
800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,golden_retriever,10577,2630
800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,None,golden_retriever,14479,2383
799774291445383169,2016-11-19 00:40:24,Twitter for iPhone,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,Tucker,None,chow,0,4353
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,Border_collie,7947,1998
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,None,miniature_pinscher,7671,1793
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,None,malamute,9364,2551
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,None,Norfolk_terrier,7676,2335
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,None,Siberian_husky,12391,4143
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,None,West_Highland_white_terrier,7146,1355
798697898615730177,2016-11-16 01:23:12,Twitter for iPhone,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,None,Labrador_retriever,0,6073
798694562394996736,2016-11-16 01:09:57,Twitter for iPhone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,None,None,Chihuahua,0,4627
798665375516884993,2016-11-15 23:13:58,Twitter for iPhone,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,10,10,Lola,None,chow,0,3667
798644042770751489,2016-11-15 21:49:12,Twitter for iPhone,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,10,10,Paull,None,English_springer,0,1737
798628517273620480,2016-11-15 20:47:30,Twitter for iPhone,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,12,10,None,None,beagle,0,1857
798340744599797760,2016-11-15 01:44:00,Twitter for iPhone,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,10,Davey,None,papillon,0,3131
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,None,Pekinese,9901,2418
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,pupper,American_Staffordshire_terrier,10922,2880
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,None,Pembroke,13841,4604
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,None,collie,18874,6134
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,None,Cardigan,7285,1825
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,None,American_Staffordshire_terrier,11172,2820
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,None,doggo,cocker_spaniel,7166,1644
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,None,Pekinese,10429,3877
796177847564038144,2016-11-09 02:29:25,Twitter for iPhone,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,None,golden_retriever,0,13322
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,None,golden_retriever,30420,13322
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,None,None,Cardigan,8615,2244
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,floofer,chow,8002,2158
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,None,golden_retriever,10238,3492
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,doggo,golden_retriever,46623,21885
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,None,golden_retriever,9475,2675
794983741416415232,2016-11-05 19:24:28,Twitter for iPhone,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,None,schipperke,0,3148
794355576146903043,2016-11-04 01:48:22,Twitter for iPhone,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,None,cocker_spaniel,0,9629
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,floofer,Samoyed,9108,2532
793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,None,Labrador_retriever,15864,4557
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,None,Old_English_sheepdog,8743,1739
793614319594401792,2016-11-02 00:42:53,Twitter for iPhone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,None,None,golden_retriever,0,2918
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,None,miniature_pinscher,7556,1511
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,None,golden_retriever,10087,2225
793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,None,Afghan_hound,23290,8571
793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,None,Siberian_husky,8231,2239
793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,10,None,None,basset,18872,7771
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,None,golden_retriever,9957,3064
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,None,wire-haired_fox_terrier,9261,2706
793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,puppo,Labrador_retriever,14407,5256
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,None,Lakeland_terrier,6544,1858
793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,None,golden_retriever,8876,2620
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,None,Italian_greyhound,5834,1592
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,None,Labrador_retriever,11987,3669
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,None,Yorkshire_terrier,6981,1569
792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,None,cocker_spaniel,12678,4004
